movieID,movieName,year,genre,averageRating
119964,A Merry Friggin' Christmas ,2014,Comedy,2.0
120130,Into the Forest of Fireflies' Light ,2011,Animation|Drama|Fantasy,5.0
120138,PK ,2014,Comedy|Drama|Fantasy|Mystery|Romance,5.0
120466,Chappie ,2015,Action|Thriller,3.3
120478,The Salt of the Earth ,2014,Documentary,4.3
120625,The Fool ,2014,Drama,4.5
120635,Taken 3 ,2015,Action|Crime|Thriller,2.7
120637,Blackhat ,2015,Action|Crime|Drama|Mystery|Thriller,2.5
120761,By the Law ,1926,Drama,3.5
120783,Son of a Gun ,2014,Action|Crime|Drama,2.5
120799,Terminator Genisys ,2015,Action|Adventure|Sci-Fi|Thriller,2.5
120807,John Mulaney: New In Town ,2012,Comedy,4.0
120813,Patton Oswalt: My Weakness Is Strong ,2009,Comedy,4.5
120827,The Hound of the Baskervilles ,1988,Crime|Drama|Horror|Mystery,3.0
120919,Man on High Heels ,2014,Action|Comedy,3.0
121007,Space Buddies ,2009,Adventure|Children|Fantasy|Sci-Fi,4.0
121035,Houdini ,2014,Drama,2.0
121097,To Grandmother's House We Go ,1992,Adventure|Children|Comedy,2.8
121099,101 Dalmatians II: Patch's London Adventure ,2003,Animation|Children,2.5
121129,The Hungover Games ,2014,Comedy,2.5
121169,The Duke of Burgundy ,2014,Drama,3.5
121171,Red Army ,2014,Documentary,4.0
121231,It Follows ,2014,Horror,4.1
121253,The Town that Dreaded Sundown ,2014,Horror|Thriller,3.0
121338,Carry on Cabby ,1963,Adventure|Comedy|Romance,4.5
121342,Carry on Cruising ,1962,Comedy|Romance,3.5
121372,Bill Burr: Let It Go ,2010,Comedy,4.5
121374,Bill Burr: Why Do I Do This? ,2008,Comedy,4.5
121469,Killer Movie ,2008,Comedy|Horror|Mystery|Thriller,4.5
121715,Sebastian Maniscalco: What's Wrong with People? ,2012,Comedy,3.5
121781,Stuart Little 3: Call of the Wild ,2005,Animation|Children|Comedy|Fantasy,5.0
122092,Guy X ,2005,Comedy|War,5.0
122246,Tooth Fairy 2 ,2012,Children|Comedy,0.5
122260,The Diary of Anne Frank ,2009,Drama|War,2.5
122433,The Deadly Bees ,1967,Horror|Mystery|Thriller,1.0
122490,Wicked Blood ,2014,Action|Drama|Thriller,1.5
122627,Oblivion 2: Backlash ,1996,Sci-Fi,0.5
122882,Mad Max: Fury Road ,2015,Action|Adventure|Sci-Fi|Thriller,3.8
122884,Insidious: Chapter 3 ,2015,Fantasy|Horror|Thriller,2.5
122886,Star Wars: Episode VII - The Force Awakens ,2015,Action|Adventure|Fantasy|Sci-Fi|IMAX,3.9
122888,Ben-hur ,2016,,0.5
122890,Warcraft ,2016,Action|Adventure|Fantasy,3.4
122892,Avengers: Age of Ultron ,2015,Action|Adventure|Sci-Fi,3.5
122896,Pirates of the Caribbean: Dead Men Tell No Tales ,2017,,3.8
122898,Justice League ,2017,Action|Adventure|Sci-Fi,2.5
122900,Ant-Man ,2015,Action|Adventure|Sci-Fi,3.7
122902,Fantastic Four ,2015,Action|Adventure|Fantasy|Sci-Fi,2.1
122904,Deadpool ,2016,Action|Adventure|Comedy|Sci-Fi,3.8
122906,Black Panther ,2017,Action|Adventure|Sci-Fi,3.7
122912,Avengers: Infinity War - Part I ,2018,Action|Adventure|Sci-Fi,4.0
122916,Thor: Ragnarok ,2017,Action|Adventure|Sci-Fi,4.0
122918,Guardians of the Galaxy 2 ,2017,Action|Adventure|Sci-Fi,3.9
122920,Captain America: Civil War ,2016,Action|Sci-Fi|Thriller,3.6
122922,Doctor Strange ,2016,Action|Adventure|Sci-Fi,3.7
122924,X-Men: Apocalypse ,2016,Action|Adventure|Fantasy|Sci-Fi,3.1
122926,Untitled Spider-Man Reboot ,2017,Action|Adventure|Fantasy,4.2
122932,Elsa & Fred ,2014,Children|Comedy|Romance,2.0
123200,Jim Jefferies: I Swear to God ,2009,Comedy,4.5
123310,Tornado! ,1996,Action,2.0
123545,The Blue Lagoon ,1949,Drama|Romance,3.0
123553,In the Name of the King III ,2014,Action|Adventure|Drama|Fantasy,1.0
123947,Cake ,2014,Drama,2.8
124273,Kevin Smith: Too Fat For 40 ,2010,Comedy,4.5
124484,Kenny & Company ,1976,Comedy|Drama,3.0
124851,Delirium ,2014,Adventure|Romance|Sci-Fi,5.0
124853,Why Man Creates ,1968,Animation|Documentary,4.0
124859,The Gambler ,2014,Crime|Drama|Thriller,2.0
125221,The Beast of Hollow Mountain ,1956,Horror|Sci-Fi|Western,0.5
125914,Mortdecai ,2015,Adventure|Comedy|Mystery|Romance,3.0
125916,Fifty Shades of Grey ,2015,Drama|Romance,1.0
125970,Halloweentown ,1998,Adventure|Children|Comedy|Fantasy,3.5
125974,Halloweentown High ,2004,Adventure|Children|Comedy|Fantasy,3.8
126088,A Flintstones Christmas Carol ,1994,Animation|Children|Comedy,5.0
126090,Hedgehog in the Fog ,1975,Animation,4.5
126142,The Cave of the Golden Rose ,1991,Adventure|Children|Fantasy,4.0
126420,American Heist ,2015,Action,1.5
126426,Solyaris ,1968,Drama|Sci-Fi,4.0
126430,The Pacific ,2010,Action|Adventure|Drama|War,4.8
126482,Strange Magic ,2015,Animation|Children|Fantasy|Musical,3.0
126548,The DUFF ,2015,Comedy,3.3
126921,The Fox and the Hound 2 ,2006,Adventure|Animation|Children|Comedy,5.0
127052,Operation 'Y' & Other Shurik's Adventures ,1965,Comedy|Crime|Romance,3.8
127096,Project Almanac ,2015,Sci-Fi|Thriller,3.8
127098,Louis C.K.: Live at The Comedy Store ,2015,Comedy,4.4
127108,Brooklyn ,2015,Drama|Romance,3.9
127114,The End of the Tour ,2015,Drama,4.0
127116,Experimenter ,2015,Drama,4.5
127130,Mistress America ,2015,Comedy,4.0
127132,Zipper ,2015,Drama|Thriller,2.0
127134,A Walk in the Woods ,2015,Adventure|Comedy|Drama,3.5
127136,True Story ,2015,Drama|Mystery|Thriller,3.3
127146,Kurt Cobain: Montage of Heck ,2015,Documentary,3.0
127152,Going Clear: Scientology and the Prison of Belief ,2015,Documentary,4.3
127172,A Story of Children and Film ,2013,Documentary,3.5
127184,Eden ,2014,Drama,4.0
127194,The D Train ,2015,Comedy,2.0
127198,Dope ,2015,Comedy|Drama,3.6
127202,Me and Earl and the Dying Girl ,2015,Drama,3.8
127204,The Overnight ,2015,Comedy,3.8
127212,The Stanford Prison Experiment ,2015,Drama|Thriller,4.5
127298,A Pigeon Sat on a Branch Reflecting on Existence ,2014,Comedy|Drama,4.0
127319,The Loft ,2014,Thriller,1.5
127323,Vice ,2015,Action|Adventure|Sci-Fi|Thriller,1.0
127390,Family Guy Presents: Blue Harvest ,2007,Animation|Comedy,4.0
128087,Trinity and Sartana Are Coming ,1972,Comedy|Western,5.0
128089,Kevin Hart: I'm a Grown Little Man ,2009,Comedy,4.5
128097,Jim Norton: American Degenerate ,2013,Comedy,4.0
128099,Jim Jefferies: BARE ,2014,Comedy,4.5
128197,Hard Promises ,1991,Comedy|Romance,2.0
128360,The Hateful Eight ,2015,Western,3.8
128366,Patton Oswalt: Tragedy Plus Comedy Equals Time ,2014,Comedy,4.0
128488,Wild Card ,2015,Action|Crime|Drama|Thriller,3.0
128512,Paper Towns ,2015,Drama|Mystery|Romance,2.0
128520,The Wedding Ringer ,2015,Comedy,3.8
128542,Wyrmwood ,2015,Action|Horror|Sci-Fi,3.5
128592,The Boy Next Door ,2015,Mystery|Thriller,1.0
128594,Boy Meets Girl ,2015,Comedy|Drama|Romance,4.0
128620,Victoria ,2015,Crime|Drama|Romance,3.9
128695,The Dark Valley ,2014,Western,2.5
128736,I'm Here ,2010,Drama,3.5
128832,The Last Five Years ,2014,Comedy|Drama|Musical|Romance,3.5
128838,Crimson Peak ,2015,Horror,3.5
128842,Dragonheart 3: The Sorcerer's Curse ,2015,Action|Adventure|Fantasy,4.0
128852,Chris Rock: Bigger & Blacker ,1999,Comedy,3.8
128900,The Natural Love ,1996,Documentary,4.5
128902,The Forgotten Space ,2010,Documentary,4.0
128908,Cloudburst ,2011,Adventure|Comedy|Drama,4.0
128914,Tom Segura: Completely Normal ,2014,Comedy,5.0
128968,Stitch! The Movie ,2003,Animation|Children|Comedy,4.0
128975,Hot Tub Time Machine 2 ,2015,Comedy|Sci-Fi,2.9
128991,Johnny Express ,2014,Animation|Comedy|Sci-Fi,4.5
129011,Eddie Izzard: Glorious ,1997,Comedy,3.5
129229,Northmen - A Viking Saga ,2014,Action|Adventure,2.0
129250,Superfast! ,2015,,0.5
129313,Reality ,2014,Comedy,4.0
129333,Julia ,2014,Horror|Thriller,1.5
129354,Focus ,2015,Comedy|Crime|Drama|Romance,3.3
129397,Marvel One-Shot: Item 47 ,2012,Action|Fantasy|Sci-Fi,2.8
129428,The Second Best Exotic Marigold Hotel ,2015,Comedy|Drama,3.0
129514,George Carlin: It's Bad for Ya! ,2008,Comedy,5.0
129657,Tracers ,2015,Action,1.0
129737,Unfinished Business ,2015,Comedy,2.3
129779,Ghost in the Shell Arise - Border 1: Ghost Pain ,2013,Action|Animation|Sci-Fi,2.5
129937,Run All Night ,2015,Action|Crime|Drama|Thriller,2.2
130050,Digging Up the Marrow ,2014,Drama|Fantasy|Horror|Mystery|Thriller,3.0
130052,Clown ,2014,Drama|Horror,3.5
130073,Cinderella ,2015,Children|Drama|Fantasy|Romance,4.0
130083,Kidnapping Mr. Heineken ,2015,Action|Crime|Drama|Thriller,2.0
130087,The Cobbler ,2015,Comedy|Drama|Fantasy,3.8
130444,Ruby Red ,2013,Adventure|Children|Fantasy|Sci-Fi,4.0
130450,Pan ,2015,Adventure|Children|Fantasy,2.5
130452,While We're Young ,2014,Comedy|Drama,4.0
130482,Too Late for Tears ,1949,Crime|Drama|Film-Noir|Mystery|Thriller,4.0
130490,Insurgent ,2015,Action|Sci-Fi|Thriller,2.8
130498,La vérité si je mens ! ,1997,Comedy,3.5
130518,The Amazing Screw-On Head ,2006,Action|Adventure|Animation|Comedy|Sci-Fi,4.0
130520,Home ,2015,Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi,3.3
130576,Midnight Special ,2015,Drama|Sci-Fi,2.4
130634,Furious 7 ,2015,Action|Crime|Thriller,2.8
130686,The Final Girls ,2015,Comedy|Horror,3.0
130840,Spring ,2015,Horror|Romance|Sci-Fi,4.5
130842,Power/Rangers ,2015,Action|Adventure|Sci-Fi,4.0
130970,George Carlin: Life Is Worth Losing ,2005,Comedy,5.0
130976,Legend No. 17 ,2013,Drama,4.5
130978,Love and Pigeons ,1985,Comedy|Romance,5.0
131013,Get Hard ,2015,Comedy|Crime,3.1
131023,That Sugar Film ,2014,Documentary,4.5
131098,Saving Santa ,2013,Animation|Children|Comedy,5.0
131104,The Brain ,1969,Comedy|Crime,4.5
131130,Tom and Jerry: A Nutcracker Tale ,2007,Animation|Comedy,5.0
131237,What Men Talk About ,2010,Comedy,5.0
131439,Kill Me Three Times ,2014,Thriller,3.0
131480,Poker Night ,2014,Action|Crime|Thriller,2.0
131578,Reckless Kelly ,1994,Comedy,2.5
131610,Willy/Milly ,1986,Comedy|Fantasy,5.0
131656,Shaun the Sheep Movie ,2015,Adventure|Animation|Children|Comedy,3.0
131714,Last Knights ,2015,Action|Adventure,3.0
131724,The Jinx: The Life and Deaths of Robert Durst ,2015,Documentary,5.0
131739,Batman vs. Robin ,2015,Action|Adventure|Animation,3.0
131749,Libre et assoupi ,2014,Comedy,3.0
131796,Woman in Gold ,2015,Drama,4.0
131826,Iliza Shlesinger: Freezing Hot ,2015,Comedy,3.8
131920,The Road Within ,2014,Comedy|Drama,4.5
131934,The Malibu Bikini Shop ,1986,Comedy,1.0
132046,Tomorrowland ,2015,Action|Adventure|Children|Mystery|Sci-Fi,2.5
132084,Let It Be Me ,1995,,2.5
132153,Buzzard ,2015,Comedy|Drama|Horror,5.0
132157,Paul Blart: Mall Cop 2 ,2015,Action|Comedy|Crime,2.8
132333,Seve ,2014,Documentary|Drama,5.0
132335,Breathe ,2014,Drama,1.0
132362,Patlabor 2: The Movie ,1993,Action|Animation|Sci-Fi,3.5
132422,Da Sweet Blood of Jesus ,2014,Comedy|Romance|Thriller,3.3
132424,The Longest Ride ,2015,Drama|Romance,1.8
132454,Girltrash: All Night Long ,2014,Comedy|Crime|Drama,3.5
132462,Sword of Vengeance ,2014,Action|Adventure|Drama,1.0
132488,Lovesick ,2014,Comedy|Romance,2.0
132496,Danny Collins ,2015,Comedy|Drama,4.5
132584,The Even Stevens Movie ,2003,Children|Comedy,3.5
132618,Kite ,2014,Action|Crime|Drama|Mystery|Thriller,1.5
132660,Man Up ,2015,Comedy|Romance,3.8
132796,San Andreas ,2015,Action|Drama|Thriller,1.9
132800,Welcome to Me ,2014,Comedy|Drama,3.0
132888,Comedy Central Roast of James Franco ,2013,Comedy,3.0
133115,We Could Be King ,2014,Documentary,4.0
133195,Hitman: Agent 47 ,2015,Action|Crime|Thriller,1.5
133217,B/W ,2015,Comedy|Crime|Sci-Fi,3.5
133281,Ricki and the Flash ,2015,Comedy|Drama,2.0
133365,Partisan ,2015,Drama|Thriller,2.0
133377,Infini ,2015,Horror|Sci-Fi|Thriller,1.5
133419,Pitch Perfect 2 ,2015,Comedy,3.4
133545,Just Before I Go ,2014,Comedy|Drama,1.0
133645,Carol ,2015,Drama|Romance,4.0
133712,Office Romance ,1977,Comedy|Romance,3.8
133716,Bootleggers ,1961,Comedy|Crime,4.5
133771,The Lobster ,2015,Comedy|Romance|Sci-Fi,4.0
133780,Güeros ,2014,Comedy|Drama,3.0
133782,Maggie ,2015,Drama|Horror|Thriller,2.0
133798,Hot Pursuit ,2015,Action|Comedy,1.5
133802,Slow West ,2015,Action|Thriller|Western,4.3
133832,The Green Inferno ,2014,Horror|Thriller,3.5
133867,Barely Lethal ,2015,Action|Adventure|Comedy,4.5
133879,Carry On Don't Lose Your Head ,1966,Comedy,4.0
134004,What Love Is ,2007,Comedy|Romance,5.0
134019,The Monkey King ,1964,Animation,3.5
134021,5 to 7 ,2014,Comedy|Drama|Romance,2.5
134041,Afonya ,1975,Comedy|Drama|Romance,4.0
134095,My Love ,2006,Animation|Drama,5.0
134109,Radio Day ,2008,Comedy,5.0
134130,The Martian ,2015,Adventure|Drama|Sci-Fi,4.0
134158,Return to Sender ,2015,Thriller,1.5
134170,Kung Fury ,2015,Action|Comedy|Fantasy|Sci-Fi,3.7
134184,Elections Day ,2007,Comedy,4.5
134214,Youth ,2015,Drama,3.5
134246,Survivor ,2015,Action|Thriller,0.5
134248,Hot Girls Wanted ,2015,Documentary,3.0
134252,That Munchhausen ,1979,Comedy|Drama|Fantasy,4.5
134326,The Taming of the Scoundrel ,1980,Comedy,4.5
134334,Phir Hera Pheri ,2006,Comedy,4.5
134368,Spy ,2015,Action|Comedy|Crime,3.7
134393,Trainwreck ,2015,Comedy|Romance,3.2
134515,BMX Bandits ,1983,Adventure|Crime|Drama,3.0
134524,Turtle Power: The Definitive History of the Teenage Mutant Ninja Turtles ,2014,Documentary,3.0
134528,Aloha ,2015,Comedy|Drama|Romance,0.5
134775,Dragon Blade ,2015,Action|Adventure|Drama,2.0
134783,Entourage ,2015,Comedy,2.0
134796,Bitter Lake ,2015,Documentary,5.0
134808,No Way Jose ,2015,Comedy,2.0
134847,Ghost Graduation ,2012,Comedy,5.0
134849,Duck Amuck ,1953,Animation|Children|Comedy,4.0
134853,Inside Out ,2015,Adventure|Animation|Children|Comedy|Drama|Fantasy,3.8
134859,The Wolfpack ,2015,Documentary,3.5
134861,Trevor Noah: African American ,2013,,2.5
134881,Love & Mercy ,2014,Drama,4.3
135133,The Hunger Games: Mockingjay - Part 2 ,2015,Adventure|Sci-Fi,3.7
135137,Pixels ,2015,Action|Comedy|Sci-Fi,2.6
135143,Fantastic Beasts and Where to Find Them ,2016,Fantasy,3.7
135198,The Hairdresser ,2010,Comedy|Drama,4.0
135216,The Star Wars Holiday Special ,1978,Adventure|Children|Comedy|Sci-Fi,0.5
135288,Mr. Holmes ,2015,Drama|Mystery,3.0
135436,The Secret Life of Pets ,2016,Animation|Comedy,3.1
135456,Ghost in the Shell: Stand Alone Complex - The Laughing Man ,2005,Action|Animation|Crime|Sci-Fi,3.3
135518,Self/less ,2015,Action|Mystery|Sci-Fi|Thriller,2.8
135532,The Last Witch Hunter ,2015,Action|Adventure|Fantasy,3.3
135534,Krampus ,2015,Comedy|Fantasy|Horror,3.5
135536,Suicide Squad ,2016,Action|Crime|Sci-Fi,2.9
135567,Independence Day: Resurgence ,2016,Action|Adventure|Sci-Fi,2.4
135569,Star Trek Beyond ,2016,Action|Adventure|Sci-Fi,3.5
135777,Golmaal ,2006,Children|Comedy,4.5
135787,Bruce Lee: A Warrior's Journey ,2000,Documentary,3.5
135803,Five Element Ninjas ,1982,Action,3.5
135815,The Magnificent Ruffians ,1979,Action|Drama,4.0
135861,Ted 2 ,2015,Comedy,2.8
135885,Absolutely Anything ,2015,Comedy|Sci-Fi,3.0
135887,Minions ,2015,Adventure|Animation|Children|Comedy,3.2
135937,The Silence of the Hams ,1994,Comedy|Thriller,3.0
136012,Bloodsport III ,1996,Action|Thriller,1.5
136016,The Good Dinosaur ,2015,Adventure|Animation|Children|Comedy|Fantasy,3.0
136018,Black Mass ,2015,Crime|Drama,2.5
136020,Spectre ,2015,Action|Adventure|Crime,3.1
136024,The Professional: Golgo 13 ,1983,Action|Animation|Crime,3.0
136297,Mortal Kombat: The Journey Begins ,1995,Action|Animation,0.5
136305,Sharknado 3: Oh Hell No! ,2015,Horror|Sci-Fi,1.0
136341,Scooby-Doo! and the Samurai Sword ,2009,Animation|Children|Comedy,5.0
136353,Scooby-Doo! and the Loch Ness Monster ,2004,Animation|Children|Comedy,5.0
136355,Big Top Scooby-Doo! ,2012,Animation|Children|Comedy,5.0
136359,Scooby-Doo Goes Hollywood ,1979,Animation|Children|Comedy,5.0
136443,Gabriel Iglesias: Hot and Fluffy ,2007,Comedy,1.5
136445,George Carlin: Back in Town ,1996,Comedy,5.0
136447,George Carlin: You Are All Diseased ,1999,Comedy,5.0
136449,Ghost in the Shell 2.0 ,2008,Action|Animation|Sci-Fi,3.8
136469,Larry David: Curb Your Enthusiasm ,1999,Comedy,5.0
136471,Kevin Hart: Laugh at My Pain ,2011,Comedy|Documentary,3.5
136503,Tom and Jerry: Shiver Me Whiskers ,2006,Animation|Children|Comedy,5.0
136511,Jeff Dunham: All Over the Map ,2014,Comedy,2.0
136540,The FP ,2012,Comedy,4.5
136556,Kung Fu Panda: Secrets of the Masters ,2011,Animation|Children,5.0
136562,Steve Jobs ,2015,Drama,3.8
136564,Macbeth ,2015,Drama,2.5
136598,Vacation ,2015,Adventure|Comedy,3.4
136602,Creep ,2014,Horror|Thriller,3.0
136654,The Face of an Angel ,2015,Drama,1.5
136664,Wild Horses ,2015,Crime|Drama,1.0
136666,Search Party ,2014,Comedy,2.3
136778,The Squeeze ,2015,Comedy|Drama,2.0
136786,Careful What You Wish For ,2015,Thriller,1.5
136800,Robot Overlords ,2014,Action|Adventure|Sci-Fi,1.5
136816,Bad Asses on the Bayou ,2015,Action|Comedy,2.5
136834,The Eye: Infinity ,2005,Horror,5.0
136838,Kiss me Kismet ,2006,Comedy|Romance,2.5
136840,Da geht noch was! ,2013,Comedy|Drama|Romance,3.5
136850,Villain ,1971,Crime|Drama|Thriller,5.0
136859,The Lovers ,2015,Action|Adventure|Romance|Sci-Fi,1.5
136864,Batman v Superman: Dawn of Justice ,2016,Action|Adventure|Fantasy|Sci-Fi,2.3
136912,God Loves Caviar ,2012,Adventure,2.0
136958,Mortuary ,1983,Horror,2.0
137218,April Morning ,1988,Drama,2.5
137337,Amy ,2015,Documentary,3.5
137345,That Demon Within ,2014,Crime|Thriller,2.0
137517,Carnival Magic ,1981,Drama|Fantasy,0.5
137595,Magic Mike XXL ,2015,Comedy|Drama,4.0
137857,The Jungle Book ,2016,Adventure|Drama|Fantasy,3.6
137859,Dragon Ball Z Gaiden: The Plot to Destroy the Saiyans ,1993,Action|Adventure|Animation,4.0
137863,Dragon Ball Z: Resurrection of F ,2015,Action|Adventure|Animation|Fantasy,4.0
138036,The Man from U.N.C.L.E. ,2015,Action|Adventure|Comedy,3.5
138186,Sorrow ,2015,Crime|Drama|Horror,0.5
138204,7 Days in Hell ,2015,Comedy,4.0
138208,The Walk ,2015,Adventure|Drama|Thriller,3.0
138210,13 Hours ,2016,Drama,3.3
138396,There Will Come a Day ,2013,Comedy|Drama,3.5
138546,The Opposite Sex ,2014,Comedy,1.5
138610,The Gallows ,2015,Horror|Thriller,1.5
138632,Tokyo Tribe ,2014,Action|Crime|Drama|Sci-Fi,5.0
138702,Feast ,2014,Animation|Children|Comedy|Drama|Romance,3.0
138798,Joe Dirt 2: Beautiful Loser ,2015,Comedy,0.5
138835,Return to Treasure Island ,1988,Adventure|Animation|Comedy,5.0
138966,Nasu: Summer in Andalusia ,2003,Animation,5.0
139052,Dark Places ,2015,Drama|Mystery|Thriller,2.0
139130,Afro Samurai ,2007,Action|Adventure|Animation|Drama|Fantasy,2.5
139157,Massu Engira Maasilamani ,2015,Comedy|Horror|Thriller,4.5
139385,The Revenant ,2015,Adventure|Drama,3.9
139415,Irrational Man ,2015,Crime|Drama,3.0
139511,Exte: Hair Extensions ,2007,Horror,3.0
139640,Ooops! Noah is Gone... ,2015,Animation,5.0
139642,Southpaw ,2015,Action|Drama,2.8
139644,Sicario ,2015,Crime|Drama|Mystery,3.5
139717,10 Cent Pistol ,2015,Crime|Thriller,1.3
139747,Before We Go ,2014,Romance,3.5
139855,Anomalisa ,2015,Animation|Comedy|Fantasy,3.3
139857,Colonia ,2016,Thriller,1.5
139859,Ghost in the Shell Arise - Border 2: Ghost Whispers ,2013,Action|Animation|Sci-Fi|Thriller,2.5
139915,How to Make Love Like an Englishman ,2014,Comedy|Romance,2.3
139994,Fracchia contro Dracula ,1985,Comedy|Horror,4.0
140016,Always Watching: A Marble Hornets Story ,2015,Horror,2.0
140038,Madly in Love ,1981,Comedy,4.5
140110,The Intern ,2015,Comedy,3.7
140133,Hollywood Chainsaw Hookers ,1988,Comedy|Horror,5.0
140162,Love ,2015,Drama|Romance,4.5
140174,Room ,2015,Drama,3.6
140237,The Runner ,2015,Drama,2.0
140247,The Gift ,2015,Drama|Horror,3.3
140265,George Carlin: Jammin' in New York ,1992,Comedy,5.0
140267,The Witch ,2015,Horror,4.0
140289,Men & Chicken ,2015,Comedy|Drama,4.0
140301,The Escort ,2015,Comedy|Romance,3.0
140359,Doctor Who: The Waters of Mars ,2009,Adventure|Children|Sci-Fi,4.0
140525,Secret in Their Eyes ,2015,Crime|Drama|Mystery,1.5
140541,The Electric Hotel ,1908,Animation|Comedy|Sci-Fi,4.0
140561,Jeff Ross Roasts Criminals: Live at Brazos County Jail ,2015,Comedy|Documentary,4.0
140627,Battle For Sevastopol ,2015,Drama|Romance|War,5.0
140711,American Ultra ,2015,Action|Comedy|Sci-Fi|Thriller,2.7
140715,Straight Outta Compton ,2015,Drama,4.2
140725,Cop Car ,2015,Crime|Thriller,3.5
140737,The Lost Room ,2006,Action|Fantasy|Mystery,3.5
140816,Tangerine ,2015,Comedy|Drama,4.5
140850,Every Secret Thing ,2014,Crime|Drama|Mystery|Thriller,2.0
140852,964 Pinocchio ,1991,Horror|Sci-Fi,1.0
140928,Joy ,2015,Comedy|Drama,3.2
141004,Victor Frankenstein ,2015,Drama|Horror|Sci-Fi,3.3
141131,Guardians ,2016,,2.5
141400,Invincible Shaolin ,1978,Action,4.0
141408,Scouts Guide to the Zombie Apocalypse ,2015,Action|Comedy|Horror,3.8
141422,Suffragette ,2015,Drama,2.5
141513,Fort Tilden ,2014,Comedy,4.0
141544,Turbo Kid ,2015,Action|Adventure|Sci-Fi,3.5
141646,The Unauthorized Saved by the Bell Story ,2014,Comedy|Drama,3.5
141668,War Room ,2015,Drama,0.5
141688,Legend ,2015,Crime|Thriller,3.5
141718,Deathgasm ,2015,Comedy|Horror,5.0
141749,The Danish Girl ,2015,Drama,3.8
141799,Cooties ,2015,Comedy|Horror,3.5
141810,Autumn Marathon ,1979,Comedy|Drama,4.0
141816,12 Chairs ,1976,Adventure|Comedy,5.0
141818,Ordinary Miracle ,1978,Comedy|Drama|Fantasy|Romance,4.5
141820,Old Men: Robbers ,1971,Comedy,4.0
141830,Unbelievable Adventures of Italians in Russia ,1974,Adventure|Comedy,3.3
141836,It Can't Be! ,1975,Comedy,4.5
141844,12 Chairs ,1971,Adventure|Comedy,4.5
141846,Steve Jobs: The Man in the Machine ,2015,Documentary,4.0
141866,Green Room ,2015,,3.3
141890,Beasts of No Nation ,2015,Drama|War,3.0
141928,Bloodsucking Bastards ,2015,Comedy|Horror,5.0
141994,Saving Christmas ,2014,Children|Comedy,0.5
142020,Oscar ,1967,Comedy,5.0
142056,Iron Man & Hulk: Heroes United ,2013,Action|Adventure|Animation,3.0
142074,Knock Knock ,2015,Crime|Horror|Thriller,1.5
142115,The Blue Planet ,2001,Documentary,4.8
142196,Cornered! ,2009,Comedy|Horror,4.5
142222,Demolition ,2016,Drama,3.1
142366,Cigarette Burns ,2005,Horror|Thriller,3.0
142372,Our Brand Is Crisis ,2015,Comedy|Drama,2.8
142420,High Rise ,2015,Action|Drama|Sci-Fi,3.0
142422,The Night Before ,2015,Comedy,4.3
142424,Into the Forest ,2015,Drama|Sci-Fi,2.0
142444,The Editor ,2015,Comedy|Horror|Mystery,5.0
142448,Everest ,2015,Adventure|Drama|Thriller,3.1
142456,The Brand New Testament ,2015,,4.0
142488,Spotlight ,2015,Thriller,4.2
142507,Pawn Sacrifice ,2015,Drama,2.5
142509,Hardcore Henry ,2015,Action|Adventure|Sci-Fi,3.8
142536,Burnt ,2015,Drama,2.0
142550,Ryuzo and the Seven Henchmen ,2015,Action|Comedy,4.5
142558,If I Were a Rich Man ,2002,Comedy,3.0
142598,Last Shift ,2014,Horror,4.0
142831,Garam Masala ,2005,Comedy,4.5
142961,Life Eternal ,2015,Comedy|Crime|Thriller,2.5
142997,Hotel Transylvania 2 ,2015,Animation|Comedy,2.9
143001,Anti-Social ,2015,Crime,1.5
143031,Jump In! ,2007,Comedy|Drama|Romance,5.0
143245,The Little Prince ,2015,Animation|Fantasy,2.3
143255,Narcopolis ,2014,Mystery|Sci-Fi|Thriller,1.5
143257,Ashby ,2015,Comedy|Drama,3.0
143355,Wonder Woman ,2017,Action|Adventure|Fantasy,3.3
143365,The Circle ,2016,Drama|Sci-Fi|Thriller,2.5
143367,Silence ,2016,Drama|Thriller,3.8
143385,Bridge of Spies ,2015,Drama|Thriller,3.4
143458,The Great Hypnotist ,2014,Drama|Mystery|Thriller,4.0
143472,Into the Grizzly Maze ,2015,Action|Horror|Thriller,1.5
143511,Human ,2015,Documentary,5.0
143525,Chasuke's Journey ,2015,Comedy|Drama,4.0
143559,L.A. Slasher ,2015,Comedy|Crime|Fantasy,5.0
143896,How To Change The World ,2015,Documentary,4.5
143969,Er ist wieder da ,2015,Comedy,2.8
144210,Just Eat It: A Food Waste Story ,2014,Documentary,4.0
144222,Bros Before Hos ,2013,Comedy,3.0
144262,Slow Learners ,2015,Comedy|Romance,2.0
144352,Unforgiven ,2013,Action|Crime|Drama,0.5
144522,Sky High ,2003,Action|Horror|Thriller,2.0
144606,Confessions of a Dangerous Mind ,2002,Comedy|Crime|Drama|Romance|Thriller,4.0
144620,Goosebumps ,2015,Adventure|Comedy|Horror,2.0
144714,The Perfect Guy ,2015,Drama|Thriller,1.5
144716,Rock the Kasbah ,2015,Comedy,2.0
144734,Freaks of Nature ,2015,Comedy|Horror|Sci-Fi,4.5
144976,Bone Tomahawk ,2015,Horror|Western,4.5
145080,Extraordinary Tales ,2015,Animation|Horror|Mystery,2.5
